Date,Hour,Live Congestion Level [%],Average congestion level in 2019 [%],Average congestion level in 2018 [%],Weekday
2019-05-22,22:00,4,5,4,Wed
2019-05-22,23:00,8,2,1,Wed
2019-05-23,0:00,3,0,0,Thu
2019-05-23,1:00,0,0,0,Thu
2019-05-23,2:00,0,0,2,Thu
2019-05-23,3:00,0,0,2,Thu
2019-05-23,4:00,0,0,1,Thu
2019-05-23,5:00,1,0,0,Thu
2019-05-23,6:00,8,11,10,Thu
2019-05-23,7:00,36,40,38,Thu
2019-05-23,8:00,50,47,45,Thu
2019-05-23,9:00,51,25,23,Thu
2019-05-23,10:00,24,20,19,Thu
2019-05-23,11:00,22,23,22,Thu
2019-05-23,12:00,27,27,25,Thu
2019-05-23,13:00,27,24,22,Thu
2019-05-23,14:00,24,25,22,Thu
2019-05-23,15:00,43,42,33,Thu
2019-05-23,16:00,79,66,53,Thu
2019-05-23,17:00,85,57,43,Thu
2019-05-23,18:00,70,25,18,Thu
2019-05-23,19:00,27,16,12,Thu
2019-05-23,20:00,13,12,9,Thu
2019-05-23,21:00,10,9,8,Thu
2019-05-23,22:00,7,5,4,Thu
2019-05-23,23:00,3,2,2,Thu
2019-05-24,0:00,1,1,1,Fri
2019-05-24,1:00,1,0,0,Fri
2019-05-24,2:00,2,0,1,Fri
2019-05-24,3:00,3,0,0,Fri
2019-05-24,4:00,1,0,0,Fri
2019-05-24,5:00,1,0,0,Fri
2019-05-24,6:00,7,8,8,Fri
2019-05-24,7:00,38,28,28,Fri
2019-05-24,8:00,49,32,32,Fri
2019-05-24,9:00,46,19,19,Fri
2019-05-24,10:00,23,20,19,Fri
2019-05-24,11:00,23,24,22,Fri
2019-05-24,12:00,29,30,27,Fri
2019-05-24,13:00,28,28,25,Fri
2019-05-24,14:00,28,28,25,Fri
2019-05-24,15:00,38,39,35,Fri
2019-05-24,16:00,54,49,45,Fri
2019-05-24,17:00,59,36,34,Fri
2019-05-24,18:00,43,20,19,Fri
2019-05-24,19:00,18,14,13,Fri
2019-05-24,20:00,10,11,10,Fri
2019-05-24,21:00,8,10,9,Fri
2019-05-24,22:00,6,7,7,Fri
2019-05-24,23:00,9,4,3,Fri
2019-05-25,0:00,2,2,2,Sat
2019-05-25,1:00,0,0,1,Sat
2019-05-25,2:00,0,0,0,Sat
2019-05-25,3:00,0,0,0,Sat
2019-05-25,4:00,0,0,0,Sat
2019-05-25,5:00,0,0,0,Sat
2019-05-25,6:00,0,0,0,Sat
2019-05-25,7:00,1,1,2,Sat
2019-05-25,8:00,5,5,4,Sat
2019-05-25,9:00,9,10,9,Sat
2019-05-25,10:00,15,16,13,Sat
2019-05-25,11:00,19,20,16,Sat
2019-05-25,12:00,23,24,18,Sat
2019-05-25,13:00,25,24,19,Sat
2019-05-25,14:00,25,22,18,Sat
2019-05-25,15:00,24,22,18,Sat
2019-05-25,16:00,23,19,15,Sat
2019-05-25,17:00,19,17,14,Sat
2019-05-25,18:00,15,15,12,Sat
2019-05-25,19:00,13,11,9,Sat
2019-05-25,20:00,11,9,7,Sat
2019-05-25,21:00,8,8,7,Sat
2019-05-25,22:00,6,6,5,Sat
2019-05-25,23:00,6,4,3,Sat
2019-05-26,0:00,3,2,1,Sun
2019-05-26,1:00,1,0,0,Sun
2019-05-26,2:00,0,0,0,Sun
2019-05-26,3:00,0,0,0,Sun
2019-05-26,4:00,0,0,0,Sun
2019-05-26,5:00,0,0,0,Sun
2019-05-26,6:00,0,0,0,Sun
2019-05-26,7:00,0,0,0,Sun
2019-05-26,8:00,0,2,1,Sun
2019-05-26,9:00,4,6,4,Sun
2019-05-26,10:00,7,9,8,Sun
2019-05-26,11:00,12,13,10,Sun
2019-05-26,12:00,17,18,14,Sun
2019-05-26,13:00,18,19,15,Sun
2019-05-26,14:00,16,18,14,Sun
2019-05-26,15:00,14,16,13,Sun
2019-05-26,16:00,13,14,11,Sun
2019-05-26,17:00,12,12,9,Sun
2019-05-26,18:00,10,9,7,Sun
2019-05-26,19:00,8,7,6,Sun
2019-05-26,20:00,6,6,5,Sun
2019-05-26,21:00,4,5,4,Sun
2019-05-26,22:00,3,3,3,Sun
2019-05-26,23:00,8,2,1,Sun
2019-05-27,0:00,2,1,1,Mon
2019-05-27,1:00,0,0,1,Mon
2019-05-27,2:00,0,0,1,Mon
2019-05-27,3:00,0,0,0,Mon
2019-05-27,4:00,0,0,0,Mon
2019-05-27,5:00,0,0,0,Mon
2019-05-27,6:00,6,10,8,Mon
2019-05-27,7:00,36,36,34,Mon
2019-05-27,8:00,45,39,39,Mon
2019-05-27,9:00,41,19,17,Mon
2019-05-27,10:00,19,17,14,Mon
2019-05-27,11:00,18,19,16,Mon
2019-05-27,12:00,22,22,18,Mon
2019-05-27,13:00,23,20,17,Mon
2019-05-27,14:00,21,20,17,Mon
2019-05-27,15:00,34,31,26,Mon
2019-05-27,16:00,49,48,40,Mon
2019-05-27,17:00,57,37,31,Mon
2019-05-27,18:00,41,15,12,Mon
2019-05-27,19:00,14,11,9,Mon
2019-05-27,20:00,9,9,7,Mon
2019-05-27,21:00,7,7,5,Mon
2019-05-27,22:00,3,4,3,Mon
2019-05-27,23:00,1,2,1,Mon
2019-05-28,0:00,0,1,0,Tue
2019-05-28,1:00,0,0,1,Tue
2019-05-28,2:00,0,1,2,Tue
2019-05-28,3:00,0,0,3,Tue
2019-05-28,4:00,0,0,1,Tue
2019-05-28,5:00,0,0,0,Tue
2019-05-28,6:00,8,12,11,Tue
2019-05-28,7:00,43,42,40,Tue
2019-05-28,8:00,61,51,48,Tue
2019-05-28,9:00,60,26,24,Tue
2019-05-28,10:00,31,19,17,Tue
2019-05-28,11:00,21,21,19,Tue
2019-05-28,12:00,29,25,21,Tue
2019-05-28,13:00,26,23,20,Tue
2019-05-28,14:00,23,23,20,Tue
2019-05-28,15:00,38,36,31,Tue
2019-05-28,16:00,62,59,53,Tue
2019-05-28,17:00,67,49,44,Tue
2019-05-28,18:00,49,19,17,Tue
2019-05-28,19:00,21,12,11,Tue
2019-05-28,20:00,11,9,9,Tue
2019-05-28,21:00,8,7,7,Tue
2019-05-28,22:00,5,4,4,Tue
2019-05-28,23:00,2,2,1,Tue
2019-05-29,0:00,1,1,1,Wed
2019-05-29,1:00,0,0,1,Wed
2019-05-29,2:00,3,0,3,Wed
2019-05-29,3:00,4,0,2,Wed
2019-05-29,4:00,2,0,1,Wed
2019-05-29,5:00,2,0,0,Wed
2019-05-29,6:00,10,12,10,Wed
2019-05-29,7:00,44,42,40,Wed
2019-05-29,8:00,61,49,47,Wed
2019-05-29,9:00,59,24,22,Wed
2019-05-29,10:00,32,19,17,Wed
2019-05-29,11:00,22,22,19,Wed
2019-05-29,12:00,26,25,22,Wed
2019-05-29,13:00,27,23,20,Wed
2019-05-29,14:00,28,23,20,Wed
2019-05-29,15:00,42,38,33,Wed
2019-05-29,16:00,66,62,55,Wed
2019-05-29,17:00,75,52,46,Wed
2019-05-29,18:00,66,22,17,Wed
2019-05-29,19:00,29,13,11,Wed
2019-05-29,20:00,12,10,9,Wed
2019-05-29,21:00,9,8,7,Wed
2019-05-29,22:00,6,5,4,Wed
2019-05-29,23:00,2,2,1,Wed
2019-05-30,0:00,1,0,0,Thu
2019-05-30,1:00,0,0,0,Thu
2019-05-30,2:00,0,0,2,Thu
2019-05-30,3:00,0,0,2,Thu
2019-05-30,4:00,1,0,1,Thu
2019-05-30,5:00,1,0,0,Thu
2019-05-30,6:00,6,11,10,Thu
2019-05-30,7:00,39,40,38,Thu
2019-05-30,8:00,48,47,45,Thu
2019-05-30,9:00,44,25,23,Thu
2019-05-30,10:00,24,20,19,Thu
2019-05-30,11:00,24,23,22,Thu
2019-05-30,12:00,26,27,25,Thu
2019-05-30,13:00,27,24,22,Thu
2019-05-30,14:00,24,25,22,Thu
2019-05-30,15:00,40,42,33,Thu
2019-05-30,16:00,59,66,53,Thu
2019-05-30,17:00,62,57,43,Thu
2019-05-30,18:00,50,25,18,Thu
2019-05-30,19:00,19,16,12,Thu
2019-05-30,20:00,12,12,9,Thu
2019-05-30,21:00,9,9,8,Thu
2019-05-30,22:00,7,5,4,Thu
2019-05-30,23:00,2,2,2,Thu
2019-05-31,0:00,1,1,1,Fri
2019-05-31,1:00,0,0,0,Fri
2019-05-31,2:00,0,0,1,Fri
2019-05-31,3:00,0,0,0,Fri
2019-05-31,4:00,0,0,0,Fri
2019-05-31,5:00,0,0,0,Fri
2019-05-31,6:00,5,8,8,Fri
2019-05-31,7:00,28,28,28,Fri
2019-05-31,8:00,35,32,32,Fri
2019-05-31,9:00,35,19,19,Fri
2019-05-31,10:00,24,20,19,Fri
2019-05-31,11:00,25,24,22,Fri
2019-05-31,12:00,32,30,27,Fri
2019-05-31,13:00,32,28,25,Fri
2019-05-31,14:00,28,28,25,Fri
2019-05-31,15:00,42,39,35,Fri
2019-05-31,16:00,52,49,45,Fri
2019-05-31,17:00,54,36,34,Fri
2019-05-31,18:00,42,20,19,Fri
2019-05-31,19:00,19,14,13,Fri
2019-05-31,20:00,10,11,10,Fri
2019-05-31,21:00,8,10,9,Fri
2019-05-31,22:00,8,7,7,Fri
2019-05-31,23:00,4,4,3,Fri
